formula_key,brand,formula_name,species,format,status,source_url,source_file,pack_size,extracted_fields,missing_fields,notes
farmina-vet-life-cat-gastrointestinal-cat-dry-gr-gatoskilo,Farmina,Vet Life Cat GastroIntestinal,cat,dry,importable_after_qa,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/21703-farmina-vet-life-cat-gastrointestinal-5kg.html,C:\Users\NIOstb\Desktop\nutrital links\Farmina Vet Life Cat GastroIntestinal 5kg - Gatoskilo.html,5kg,brand|formula_name|display_name|species|format|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|sodium_percent|magnesium_percent|potassium_percent|dha_percent|epa_percent|taurine_mgkg|l_carnitine_mgkg|vitamin_d3_iukg|copper_mgkg|manganese_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=5kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Farmina Vet Life Cat GastroIntestinal 5kg - Gatoskilo.html; pack_sizes_seen=5kg
farmina-vet-life-cat-hepatic-cat-dry-gr-gatoskilo,Farmina,Vet Life Cat Hepatic,cat,dry,importable_after_qa,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/21731-farmina-vet-life-cat-hepatic-400gr.html,C:\Users\NIOstb\Desktop\nutrital links\Farmina Vet Life Cat Hepatic 400gr - Gatoskilo.html,400gr,brand|formula_name|display_name|species|format|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|sodium_percent|magnesium_percent|potassium_percent|dha_percent|epa_percent|taurine_mgkg|l_carnitine_mgkg|vitamin_d3_iukg|copper_mgkg|manganese_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=400gr; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Farmina Vet Life Cat Hepatic 400gr - Gatoskilo.html; pack_sizes_seen=400gr
farmina-vet-life-cat-hypoallergenic-pork-and-sweet-potato-cat-dry-gr-gatoskilo,Farmina,Vet Life Cat Hypoallergenic Pork & Sweet Potato,cat,dry,importable_after_qa,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/21733-farmina-vet-life-cat-hypoallergenic-pork-sweet-potato-400gr.html,C:\Users\NIOstb\Desktop\nutrital links\Farmina Vet Life Cat Hypoallergenic Pork & Sweet Potato 400gr - Gatoskilo.html,400gr,brand|formula_name|display_name|species|format|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|sodium_percent|magnesium_percent|potassium_percent|dha_percent|epa_percent|taurine_mgkg|l_carnitine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=400gr; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Farmina Vet Life Cat Hypoallergenic Pork & Sweet Potato 400gr - Gatoskilo.html; pack_sizes_seen=400gr
farmina-vet-life-cat-management-struvite-cat-dry-gr-gatoskilo,Farmina,Vet Life Cat Management Struvite,cat,dry,importable_after_qa,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/21706-farmina-vet-life-cat-management-struvite-400gr.html,C:\Users\NIOstb\Desktop\nutrital links\Farmina Vet Life Cat Management Struvite 400gr - Gatoskilo.html,400gr,brand|formula_name|display_name|species|format|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|sodium_percent|magnesium_percent|potassium_percent|dha_percent|epa_percent|taurine_mgkg|l_carnitine_mgkg|vitamin_d3_iukg|copper_mgkg|manganese_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=400gr; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Farmina Vet Life Cat Management Struvite 400gr - Gatoskilo.html; pack_sizes_seen=400gr
farmina-vet-life-cat-obesity-cat-dry-gr-gatoskilo,Farmina,Vet Life Cat Obesity,cat,dry,importable_after_qa,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/21718-farmina-vet-life-cat-obesity-2kg.html,C:\Users\NIOstb\Desktop\nutrital links\Farmina Vet Life Cat Obesity 2kg - Gatoskilo.html,2kg,brand|formula_name|display_name|species|format|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|sodium_percent|potassium_percent|omega3_percent|omega6_percent|dha_percent|taurine_mgkg|l_carnitine_mgkg|vitamin_d3_iukg|copper_mgkg|manganese_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=2kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Farmina Vet Life Cat Obesity 2kg - Gatoskilo.html; pack_sizes_seen=2kg
farmina-vet-life-cat-renal-cat-dry-gr-gatoskilo,Farmina,Vet Life Cat Renal,cat,dry,importable_after_qa,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/21721-farmina-vet-life-cat-renal-2kg.html,C:\Users\NIOstb\Desktop\nutrital links\Farmina Vet Life Cat Renal 2kg - Gatoskilo.html,2kg,brand|formula_name|display_name|species|format|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|sodium_percent|magnesium_percent|potassium_percent|omega3_percent|omega6_percent|dha_percent|taurine_mgkg|l_carnitine_mgkg|vitamin_d3_iukg|copper_mgkg|manganese_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=2kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Farmina Vet Life Cat Renal 2kg - Gatoskilo.html; pack_sizes_seen=2kg
farmina-vet-life-cat-struvite-cat-dry-gr-gatoskilo,Farmina,Vet Life Cat Struvite,cat,dry,importable_after_qa,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/21723-farmina-vet-life-cat-struvite-400gr.html,C:\Users\NIOstb\Desktop\nutrital links\Farmina Vet Life Cat Struvite 400gr - Gatoskilo.html,400gr,brand|formula_name|display_name|species|format|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|sodium_percent|magnesium_percent|potassium_percent|dha_percent|epa_percent|taurine_mgkg|l_carnitine_mgkg|vitamin_d3_iukg|copper_mgkg|manganese_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=400gr; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Farmina Vet Life Cat Struvite 400gr - Gatoskilo.html; pack_sizes_seen=400gr
farmina-vet-life-cat-ultrahypoallergenic-cat-dry-gr-gatoskilo,Farmina,Vet Life Cat UltraHypoallergenic,cat,dry,importable_after_qa,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/21705-farmina-vet-life-cat-ultrahypoallergenic-2kg.html,C:\Users\NIOstb\Desktop\nutrital links\Farmina Vet Life Cat UltraHypoallergenic 2kg - Gatoskilo.html,2kg,brand|formula_name|display_name|species|format|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|sodium_percent|magnesium_percent|potassium_percent|dha_percent|epa_percent|taurine_mgkg|l_carnitine_mgkg|vitamin_d3_iukg|copper_mgkg|manganese_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=2kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Farmina Vet Life Cat UltraHypoallergenic 2kg - Gatoskilo.html; pack_sizes_seen=2kg
adpet-feedpoint-cat-adult-sterilised-με-σολομο-cat-dry-gr-gatoskilo,AdPet,FeedPoint Cat Adult Sterilised με Σολομό,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/28149-feedpoint-cat-adult-sterilised-me-solomo-15kg.html,C:\Users\NIOstb\Desktop\nutrital links\FeedPoint Cat Adult Sterilised με Σολομό 15kg - Gatoskilo.html,15kg,brand|formula_name|display_name|species|format|life_stage|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|moisture_percent|taurine_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=15kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\FeedPoint Cat Adult Sterilised με Σολομό 15kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=44; declared_moisture_used_for_estimate=true; pack_sizes_seen=15kg
friskies-cat-βοδινο-κοτοπουλο-and-λαχανικα-cat-dry-gr-gatoskilo,Friskies,"Cat Βοδινό, Κοτόπουλο & Λαχανικά",cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/10482-friskies-cat-vodino-kotopoulo-laxanika-2kg.html,"C:\Users\NIOstb\Desktop\nutrital links\Friskies Cat Βοδινό, Κοτόπουλο & Λαχανικά 2kg - Gatoskilo.html",2kg,brand|formula_name|display_name|species|format|commercial_tags|ingredient_text|primary_animal_proteins|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,"market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=2kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Friskies Cat Βοδινό, Κοτόπουλο & Λαχανικά 2kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=38; default_moisture_percent=10; pack_sizes_seen=2kg"
friskies-cat-για-στειρωμενεσ-γατεσ-γαλοπουλα-and-λαχανικα-cat-dry-gr-gatoskilo,Friskies,Cat για Στειρωμένες Γάτες Γαλοπούλα & Λαχανικά,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/22692-friskies-cat-gia-stiromenes-gates-galopoula-laxanika-375gr.html,C:\Users\NIOstb\Desktop\nutrital links\Friskies Cat για Στειρωμένες Γάτες Γαλοπούλα & Λαχανικά 375gr - Gatoskilo.html,375gr,brand|formula_name|display_name|species|format|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=375gr; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Friskies Cat για Στειρωμένες Γάτες Γαλοπούλα & Λαχανικά 375gr - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=38.5; default_moisture_percent=10; pack_sizes_seen=375gr
friskies-cat-κουνελι-κοτοπουλο-and-λαχανικα-cat-dry-gr-gatoskilo,Friskies,"Cat Κουνέλι, Κοτόπουλο & Λαχανικά",cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/22690-friskies-cat-kouneli-kotopoulo-laxanika-400gr.html,"C:\Users\NIOstb\Desktop\nutrital links\Friskies Cat Κουνέλι, Κοτόπουλο & Λαχανικά 400gr - Gatoskilo.html",400gr,brand|formula_name|display_name|species|format|commercial_tags|ingredient_text|primary_animal_proteins|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,"market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=400gr; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Friskies Cat Κουνέλι, Κοτόπουλο & Λαχανικά 400gr - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=38; default_moisture_percent=10; pack_sizes_seen=400gr"
friskies-cat-junior-κοτοπουλο-γαλα-and-λαχανικα-cat-dry-gr-gatoskilo,Friskies,"Cat Junior Κοτόπουλο, Γάλα & Λαχανικά",cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/22691-friskies-cat-junior-kotopoulo-gala-laxanika-375gr.html,"C:\Users\NIOstb\Desktop\nutrital links\Friskies Cat Junior Κοτόπουλο, Γάλα & Λαχανικά 375gr - Gatoskilo.html",375gr,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,"market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=375gr; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Friskies Cat Junior Κοτόπουλο, Γάλα & Λαχανικά 375gr - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=33; default_moisture_percent=10; pack_sizes_seen=375gr"
gemon-cat-adult-complete-chicken-and-turkey-cat-dry-gr-gatoskilo,Gemon,Cat Adult Complete Chicken & Turkey,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/8416-gemon-cat-adult-complete-chicken-turkey-20kg.html,C:\Users\NIOstb\Desktop\nutrital links\Gemon Cat Adult Complete Chicken & Turkey 20kg - Gatoskilo.html,20kg,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|omega3_percent|omega6_percent|taurine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=20kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Gemon Cat Adult Complete Chicken & Turkey 20kg - Gatoskilo.html; pack_sizes_seen=20kg
gemon-cat-kitten-chicken-and-rice-cat-dry-gr-gatoskilo,Gemon,Cat Kitten Chicken & Rice,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/23342-gemon-cat-kitten-chicken-rice-2kg.html,C:\Users\NIOstb\Desktop\nutrital links\Gemon Cat Kitten Chicken & Rice 2kg - Gatoskilo.html,2kg,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|l_carnitine_mgkg|vitamin_d3_iukg|manganese_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=2kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Gemon Cat Kitten Chicken & Rice 2kg - Gatoskilo.html; pack_sizes_seen=2kg
