source_sheet,source_code,source_description,formula_name,brand,species,format,life_stage,size_class,category_tags,quantity,value,revenue_share_percent,pareto_percent,formula_key_guess,has_eshop_title,has_eshop_detail,review_priority,recommended_action,source_document
Sheet1,050064,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ Gemon Dog Adult mini Chicken,Gemon Adult Mini με Κοτόπουλο & Ρύζι,Gemon,dog,dry,adult,small,HIGH PREMIUM;MAINTENANCE,1184.71,2530.49,0.0094,0.2087,gemon-gemon-adult-mini-με-κοτοπουλο-ρυζι-dog-dry-gr-pareto,yes,yes,high_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,018326,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ DOG 1 10KG,Viozois Dog 1 Adult dog με Κοτόπουλο,Viozois,dog,dry,adult,all,STANDARD;MAINTENANCE,343,2420.56,0.009,0.2178,viozois-viozois-dog-1-adult-dog-με-κοτοπουλο-dog-dry-gr-pareto,yes,yes,high_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,050108,ΞΗΡΑ ΤΡΟΦΗ ΤΡΟΦΗ ΓΑΤΑΣ GEMON CAT LIGHT STERILIZED TURKEY,Gemon Light & STERILITY Cat με Γαλοπούλα,Gemon,cat,dry,,,,2027.92,4969.85,0.0314,0.2187,gemon-gemon-light-sterility-cat-με-γαλοπουλα-cat-dry-gr-pareto,yes,yes,high_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,016686,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ AMBROSIA SENIOR LIGHT STERILIZED 12KG,Ambrosia Senior Light & Sterilized με Γαλοπούλα & Φρέσκο Σολομό,Ambrosia,dog,dry,senior,all,ULTRA PREMIUM;STERILITY;LOW FAT/LIGHT;HOLISTIC;GRAIN FREE;HYPOALLERGENIC,45,2398,0.0089,0.2267,ambrosia-ambrosia-senior-light-sterilized-με-γαλοπουλα-φρεσκο-σολομο-dog-dry-gr-pareto,yes,yes,high_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,050028,ΞΗΡΑ.ΣΚ DOG & DOG PLACIDO MANTENIMENTO ΣΟΛΟΜΟΣ,Dog & Dog Placido Mantenimento με Σολομό,Gheda,dog,dry,,,,1770.78,2193.78,0.0082,0.2434,gheda-dog-dog-placido-mantenimento-με-σολομο-dog-dry-gr-pareto,yes,yes,high_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,050106,ΞΗΡΑ ΤΡΟΦΗ ΤΡΟΦΗ ΓΑΤΑΣ WHISKAS ADULT STERILE,Whiskas STERILITY Cat με Κοτόπουλο,Whiskas,cat,dry,,,,1638.35,4602.84,0.0291,0.2478,whiskas-whiskas-sterility-cat-με-κοτοπουλο-cat-dry-gr-pareto,yes,yes,high_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,016987,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ ROYAL MAXI ADULT 15kg,Royal Canin Adult Maxi,Royal Canin,dog,dry,adult,large,SUPER PREMIUM;MAINTENANCE;SCIENCE,44,2134.78,0.008,0.2514,royal-canin-royal-canin-adult-maxi-dog-dry-gr-pareto,yes,yes,high_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,018313,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ EXCLUSIVE LINE PREMIUM 15KG,Viozois Exclusive Line Adult Premium με Κοτόπουλο,Viozois,dog,dry,adult,all,STANDARD;MAINTENANCE,119,2117.18,0.0079,0.2593,viozois-viozois-exclusive-line-adult-premium-με-κοτοπουλο-dog-dry-gr-pareto,yes,yes,high_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,050056,ΞΗΡΑ ΤΡΟΦΗ.Γ REFLEX PLUS KITTEN chicken,Reflex Plus Kitten με Κοτόπουλο,Lider,cat,dry,kitten,,,1370.41,3212.89,0.0203,0.2681,lider-reflex-plus-kitten-με-κοτοπουλο-cat-dry-gr-pareto,yes,yes,high_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,050041,ΞΗΡΑ ΤΡΟΦΗ ΤΡΟΦΗ ΓΑΤΑΣ CAT CHOW STERILITY,Purina Cat Chow Cat STERILITY με Κοτόπουλο,Purina,cat,dry,,,,1268.37,3141.07,0.0199,0.288,purina-purina-cat-chow-cat-sterility-με-κοτοπουλο-cat-dry-gr-pareto,yes,yes,high_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,017426,ΞΗΡΑ.ΣΚ Schesir Dry Medium Puppy Chicken 3kg,Schesir Puppy Medium με Κοτόπουλο,Schesir,dog,dry,puppy,,,152,1928.89,0.0072,0.2889,schesir-schesir-puppy-medium-με-κοτοπουλο-dog-dry-gr-pareto,yes,yes,high_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,017979,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ ACANA GRASS-FED LAMB DOG 11.4kg,Acana Adult GrassFed Lamb,ACANA,dog,dry,adult,all,ULTRA PREMIUM;MAINTENANCE;GRAIN FREE;MONOPROTEIN;HOLISTIC;FIRST INGREDIENT;BIOLOGICALLY APPROPRIATE,29,1913.15,0.0071,0.2961,acana-acana-adult-grassfed-lamb-dog-dry-gr-pareto,yes,yes,high_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,050095,ΞΗΡΑ ΤΡΟΦΗ.Γ JOSERA CLASSIC STERILITY,Josera JosiCat STERILITY Classic με Πουλερικά & Ψάρι,Josera,cat,dry,,,,1043.37,2783.66,0.0176,0.3055,josera-josera-josicat-sterility-classic-με-πουλερικα-ψαρι-cat-dry-gr-pareto,yes,yes,high_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,018011,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ ACANA LIGHT & FIT 11.4kg,Acana Adult Light & Fit,ACANA,dog,dry,adult,all,ULTRA PREMIUM;LOW FAT/LIGHT;GRAIN FREE;HOLISTIC;FIRST INGREDIENT;BIOLOGICALLY APPROPRIATE,30,1700.08,0.0063,0.3158,acana-acana-adult-light-fit-dog-dry-gr-pareto,yes,yes,high_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,017374,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ BLACK OLYMPUS ADULT LARGE BREED 12Kg,Black Olympus Large Adult με Κοτόπουλο & Καστανό Ρύζι,Black Olympus,dog,dry,adult,large,ULTRA PREMIUM;MAINTENANCE;HOLISTIC,42,1699.49,0.0063,0.3221,black-olympus-black-olympus-large-adult-με-κοτοπουλο-καστανο-ρυζι-dog-dry-gr-pareto,yes,yes,high_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,050109,ΞΗΡΑ ΤΡΟΦΗ ΤΡΟΦΗ ΓΑΤΑΣ GEMON CAT URINARY CHICKEN,Gemon Light & STERILITY Cat με Γαλοπούλα,Gemon,cat,dry,,,,1027.28,2647.3,0.0167,0.3223,gemon-gemon-light-sterility-cat-με-γαλοπουλα-cat-dry-gr-pareto,yes,yes,high_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,017533,ΞΗΡΑ.ΣΚ Schesir Dry Large Puppy Chicken 12kg,Schesir Puppy Large με Κοτόπουλο,Schesir,dog,dry,puppy,,,39,1685.05,0.0063,0.3284,schesir-schesir-puppy-large-με-κοτοπουλο-dog-dry-gr-pareto,yes,yes,high_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,017431,ΞΗΡΑ.ΣΚ Schesir Dry Medium Puppy Chicken 12kg,Schesir Puppy Medium με Κοτόπουλο,Schesir,dog,dry,puppy,,,38,1620.59,0.006,0.3345,schesir-schesir-puppy-medium-με-κοτοπουλο-dog-dry-gr-pareto,yes,yes,high_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,050094,ΞΗΡΑ ΤΡΟΦΗ.Γ DAILY HABITS HP Angel Rescue Beef,Daily Habits Angel Rescue STERILITY Cat με Μοσχάρι,Daily Habits,cat,dry,,,,1196.21,2587.52,0.0164,0.3386,daily-habits-daily-habits-angel-rescue-sterility-cat-με-μοσχαρι-cat-dry-gr-pareto,yes,yes,high_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,017375,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ BLACK OLYMPUS ADULT LAMB 12Kg,Black Olympus Adult Dog με Αρνί & Καστανό Ρύζι,Black Olympus,dog,dry,adult,all,SUPER PREMIUM;MAINTENANCE;HOLISTIC,37,1549.6,0.0058,0.3462,black-olympus-black-olympus-adult-dog-με-αρνι-καστανο-ρυζι-dog-dry-gr-pareto,yes,yes,high_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,017604,"ΞΗΡΑ ΤΡΟΦΗ.Γ Schesir Cat Sterilized 1,5kg",Schesir STERILITY Cat με Κοτόπουλο,Schesir,cat,dry,,,,197,2015.01,0.0127,0.3514,schesir-schesir-sterility-cat-με-κοτοπουλο-cat-dry-gr-pareto,yes,yes,high_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,017372,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ BLACK OLYMPUS ADULT CHICKEN 12Kg,Black Olympus Medium Adult με Κοτόπουλο & Καστανό Ρύζι,Black Olympus,dog,dry,adult,all,ULTRA PREMIUM;MAINTENANCE;HOLISTIC,41,1545.82,0.0058,0.3519,black-olympus-black-olympus-medium-adult-με-κοτοπουλο-καστανο-ρυζι-dog-dry-gr-pareto,yes,yes,high_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,016986,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ ROYAL MAXI PUPPY P 15K,Royal Canin Puppy Maxi,Royal Canin,dog,dry,puppy,large,SUPER PREMIUM;GROWTH / ΑΝΑΠΤΥΞΗΣ;SCIENCE,29,1545.13,0.0058,0.3577,royal-canin-royal-canin-puppy-maxi-dog-dry-gr-pareto,yes,yes,high_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,016072,ΞΗΡΑ.ΣΚ Unica Class Puppy All Breeds Chicken 12Kg,Unica Classe Puppy All Breeds με Κοτόπουλο,Gheda,dog,dry,puppy,,,52,1503.41,0.0056,0.3633,gheda-unica-classe-puppy-all-breeds-με-κοτοπουλο-dog-dry-gr-pareto,yes,yes,high_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,050040,ΞΗΡΑ ΤΡΟΦΗ.Γ CAT CHOW ADULT ΚΟΤΟΠ. & ΓΑΛΟΠ.,Purina Cat Chow Adult με Κοτόπουλο & Γαλοπούλα,Purina,cat,dry,adult,,,943.24,1953.67,0.0123,0.3637,purina-purina-cat-chow-adult-με-κοτοπουλο-γαλοπουλα-cat-dry-gr-pareto,yes,yes,high_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,018004,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ ACANA PUPPY LARGE 11.4kg,Acana Puppy Large breed,ACANA,dog,dry,puppy,large,ULTRA PREMIUM;GROWTH / ΑΝΑΠΤΥΞΗΣ;GRAIN FREE;HOLISTIC;FIRST INGREDIENT;BIOLOGICALLY APPROPRIATE,26,1496.82,0.0056,0.3689,acana-acana-puppy-large-breed-dog-dry-gr-pareto,yes,yes,high_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,018024,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ ACANA PRAIRIE POULTRY 11.4KG,Acana Adult Prairie Poultry,ACANA,dog,dry,adult,all,ULTRA PREMIUM;MAINTENANCE;GRAIN FREE;HOLISTIC;FIRST INGREDIENT;BIOLOGICALLY APPROPRIATE,31,1495.64,0.0056,0.3745,acana-acana-adult-prairie-poultry-dog-dry-gr-pareto,yes,yes,high_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,050107,ΞΗΡΑ ΤΡΟΦΗ ΤΡΟΦΗ ΓΑΤΑΣ WHISKAS DRY JUNIOR ΚΟΤΟΠΟΥΛΟ,Whiskas Junior Cat με Κοτόπουλο,Whiskas,cat,dry,puppy,,,638.21,1736.65,0.011,0.3747,whiskas-whiskas-junior-cat-με-κοτοπουλο-cat-dry-gr-pareto,yes,yes,high_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,050039,ΞΗΡΑ ΤΡΟΦΗ ΤΡΟΦΗ ΓΑΤΑΣ CAT CHOW URINARY TRACT HEALTH,Purina Cat Chow Urinary Tract Health με Κοτόπουλο,Purina,cat,dry,,,,652.97,1607.95,0.0102,0.3848,purina-purina-cat-chow-urinary-tract-health-με-κοτοπουλο-cat-dry-gr-pareto,yes,yes,high_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,050035,ΞΗΡΑ ΤΡΟΦΗ.Γ Koccole Croccantini Elegance,Le Koccole Adult Cat Elegance με Ψάρι & Λαχανικά,Gheda,cat,dry,adult,,,1040.22,1532.49,0.0097,0.3945,gheda-le-koccole-adult-cat-elegance-με-ψαρι-λαχανικα-cat-dry-gr-pareto,yes,yes,high_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,016361,ΞΗΡΑ ΤΡΟΦΗ.Γ CAT CHOW FELINE 3 IN 1 ΓΑΛΟΠΟΥΛΑ 15kg,Purina Cat Chow Adult 3in1 με Γαλοπούλα,Purina,cat,dry,adult,,,37,1305.84,0.0083,0.4028,purina-purina-cat-chow-adult-3in1-με-γαλοπουλα-cat-dry-gr-pareto,yes,yes,high_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,016160,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ TONUS SENSITIVE Σολομος 14kg,Tonus Adult Sensitive με Σολομό,Purina,dog,dry,adult,medium,PREMIUM;MAINTENANCE;SENSITIVE,50,1412.63,0.0053,0.4069,purina-tonus-adult-sensitive-με-σολομο-dog-dry-gr-pareto,yes,yes,high_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,017549,ΞΗΡΑ ΤΡΟΦΗ.Γ Schesir STERILITY Ham 1.5kg,Schesir STERILITY Cat με Προσούτο,Schesir,cat,dry,,,,120,1237.12,0.0078,0.4106,schesir-schesir-sterility-cat-με-προσουτο-cat-dry-gr-pareto,yes,yes,high_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,018008,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ ACANA PUPPY & JUNIOR 11.4KG,Acana Puppy & Junior,ACANA,dog,dry,puppy,medium,ULTRA PREMIUM;MAINTENANCE;GRAIN FREE;HOLISTIC;FIRST INGREDIENT;BIOLOGICALLY APPROPRIATE,24,1375.97,0.0051,0.4172,acana-acana-puppy-junior-dog-dry-gr-pareto,yes,yes,high_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,017227,ΞΗΡΑ ΤΡΟΦΗ.Γ ROYAL STERILITY 2kg,Royal Canin STERILITY Adult Cat με Πουλερικά,Royal Canin,cat,dry,adult,,,63,1198.64,0.0076,0.4258,royal-canin-royal-canin-sterility-adult-cat-με-πουλερικα-cat-dry-gr-pareto,yes,yes,high_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,050033,ΞΗΡΑ.ΣΚ PROPER LUPOIDI PUPPY TYPE 1 SALMON,ProperForm Lupoid Puppy Type 1 με Σολομό,Gheda,dog,dry,puppy,,,583.05,1253.99,0.0047,0.4363,gheda-properform-lupoid-puppy-type-1-με-σολομο-dog-dry-gr-pareto,yes,yes,high_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,016358,ΞΗΡΑ ΤΡΟΦΗ.Γ CAT CHOW ADULT Σολομός & Τόννος 15kg,Purina Cat Chow Adult Cat με Σολομό & Τόννο,Purina,cat,dry,adult,,,38,1128.25,0.0071,0.4403,purina-purina-cat-chow-adult-cat-με-σολομο-τοννο-cat-dry-gr-pareto,yes,yes,high_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,017556,"ΞΗΡΑ ΤΡΟΦΗ.Γ SCHESIR Cat Kitten 1,5 Kg",Schesir STERILITY Cat με Κοτόπουλο,Schesir,cat,dry,,,,110,1127.09,0.0071,0.4474,schesir-schesir-sterility-cat-με-κοτοπουλο-cat-dry-gr-pareto,yes,yes,high_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,018113,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ BELCANDO MULTICROC 12.5kg,Belcando Adult Multicroc με πουλερικά,Belcando,dog,dry,adult,medium,SUPER PREMIUM;MAINTENANCE,27,1237.5,0.0046,0.4502,belcando-belcando-adult-multicroc-με-πουλερικα-dog-dry-gr-pareto,yes,yes,high_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,018312,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ EXCLUSIVE LINE PUPPY 15KG,Viozois Exclusive Line Puppy με Κοτόπουλο,Viozois,dog,dry,puppy,all,PREMIUM;GROWTH / ΑΝΑΠΤΥΞΗΣ,54,1212.64,0.0045,0.4547,viozois-viozois-exclusive-line-puppy-με-κοτοπουλο-dog-dry-gr-pareto,yes,yes,high_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,017122,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ ROYAL CCN MINI STERILITY AD 3kg,Royal Canin Adult Mini STERILITY,Royal Canin,dog,dry,adult,small,SUPER PREMIUM;STERILITY;SCIENCE,59,1189.63,0.0044,0.4591,royal-canin-royal-canin-adult-mini-sterility-dog-dry-gr-pareto,yes,yes,high_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,016307,ΞΗΡΑ ΤΡΟΦΗ.Γ CAT CHOW STERILITY ΚΟΤΟΠΟΥΛΟ 1.5kg,Purina Cat Chow Cat STERILITY με Κοτόπουλο,Purina,cat,dry,,,,187,1065.78,0.0067,0.461,purina-purina-cat-chow-cat-sterility-με-κοτοπουλο-cat-dry-gr-pareto,yes,yes,high_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,016681,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ AMBROSIA ΚΟΤΟΠΟΥΛΟ & ΣΟΛΟΜΟΣ 12KG,Ambrosia Adult με Κοτόπουλο & Φρέσκο Σολομό,Ambrosia,dog,dry,adult,all,ULTRA PREMIUM;MAINTENANCE;HOLISTIC;GRAIN FREE;HYPOALLERGENIC,24,1184.79,0.0044,0.4636,ambrosia-ambrosia-adult-με-κοτοπουλο-φρεσκο-σολομο-dog-dry-gr-pareto,yes,yes,high_review,Use as review priority signal only; verify nutrition from official source or label before import.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
