canonical_identity_key,rank,score,decision,dataset_file,formula_key,brand,display_name,species,format,source_priority,title_source_priority,missing_blockers,filled_core_fields,filled_mineral_fields,has_kcal,has_source
royal canin|hair and skin care|cat|dry,1,30.5,hold,data/imports/royal_canin_cat_photo_pilot_v2.csv,royal-canin-hair-skin-care-cat-dry-gr-photo,Royal Canin,Royal Canin Hair & Skin Care,cat,dry,manual_photo,5,kcal_per_100g_or_kcal_per_kg,4,0,no,yes
royal canin|hairball care|cat|dry,1,30.5,hold,data/imports/royal_canin_cat_photo_pilot_v2.csv,royal-canin-hairball-care-cat-dry-gr-photo,Royal Canin,Royal Canin Hairball Care,cat,dry,manual_photo,5,kcal_per_100g_or_kcal_per_kg,4,0,no,yes
royal canin|maxi adult ageing 8 plus|dog|dry,1,14.5,hold,data/imports/royal_canin_dog_photo_batch_v2.csv,royal-canin-maxi-adult-ageing-8-dog-dry-gr-photo,Royal Canin,Royal Canin Maxi Adult Ageing 8+,dog,dry,manual_photo,5,ingredient_text|protein_percent|fat_percent|fiber_percent|kcal_per_100g_or_kcal_per_kg,0,0,no,yes
royal canin|maxi adult light weight care|dog|dry,1,14.5,hold,data/imports/royal_canin_dog_photo_batch_v2.csv,royal-canin-maxi-adult-light-weight-care-dog-dry-gr-photo,Royal Canin,Royal Canin Maxi Adult Light Weight Care,dog,dry,manual_photo,5,ingredient_text|protein_percent|fat_percent|fiber_percent|kcal_per_100g_or_kcal_per_kg,0,0,no,yes
royal canin|maxi adult sterilised|dog|dry,1,14.5,hold,data/imports/royal_canin_dog_photo_batch_v2.csv,royal-canin-maxi-adult-sterilised-dog-dry-gr-photo,Royal Canin,Royal Canin Maxi Adult Sterilised,dog,dry,manual_photo,5,ingredient_text|protein_percent|fat_percent|fiber_percent|kcal_per_100g_or_kcal_per_kg,0,0,no,yes
royal canin|medium adult ageing 7 plus|dog|dry,1,14.5,hold,data/imports/royal_canin_dog_photo_batch_v2.csv,royal-canin-medium-adult-ageing-7-dog-dry-gr-photo,Royal Canin,Royal Canin Medium Adult Ageing 7+,dog,dry,manual_photo,5,ingredient_text|protein_percent|fat_percent|fiber_percent|kcal_per_100g_or_kcal_per_kg,0,0,no,yes
royal canin|medium adult sterilised|dog|dry,1,14.5,hold,data/imports/royal_canin_dog_photo_batch_v2.csv,royal-canin-medium-adult-sterilised-dog-dry-gr-photo,Royal Canin,Royal Canin Medium Adult Sterilised,dog,dry,manual_photo,5,ingredient_text|protein_percent|fat_percent|fiber_percent|kcal_per_100g_or_kcal_per_kg,0,0,no,yes
royal canin|mini adult ageing 12 plus|dog|dry,1,14.5,hold,data/imports/royal_canin_dog_photo_batch_v2.csv,royal-canin-mini-adult-ageing-12-dog-dry-gr-photo,Royal Canin,Royal Canin Mini Adult Ageing 12+,dog,dry,manual_photo,5,ingredient_text|protein_percent|fat_percent|fiber_percent|kcal_per_100g_or_kcal_per_kg,0,0,no,yes
royal canin|mini adult ageing 8 plus|dog|dry,1,14.5,hold,data/imports/royal_canin_dog_photo_batch_v2.csv,royal-canin-mini-adult-ageing-8-dog-dry-gr-photo,Royal Canin,Royal Canin Mini Adult Ageing 8+,dog,dry,manual_photo,5,ingredient_text|protein_percent|fat_percent|fiber_percent|kcal_per_100g_or_kcal_per_kg,0,0,no,yes
royal canin|mini adult coat care|dog|dry,1,14.5,hold,data/imports/royal_canin_dog_photo_batch_v2.csv,royal-canin-mini-adult-coat-care-dog-dry-gr-photo,Royal Canin,Royal Canin Mini Adult Coat Care,dog,dry,manual_photo,5,ingredient_text|protein_percent|fat_percent|fiber_percent|kcal_per_100g_or_kcal_per_kg,0,0,no,yes
royal canin|mini adult digestive care|dog|dry,1,14.5,hold,data/imports/royal_canin_dog_photo_batch_v2.csv,royal-canin-mini-adult-digestive-care-dog-dry-gr-photo,Royal Canin,Royal Canin Mini Adult Digestive Care,dog,dry,manual_photo,5,ingredient_text|protein_percent|fat_percent|fiber_percent|kcal_per_100g_or_kcal_per_kg,0,0,no,yes
royal canin|mini adult exigent|dog|dry,1,14.5,hold,data/imports/royal_canin_dog_photo_batch_v2.csv,royal-canin-mini-adult-exigent-dog-dry-gr-photo,Royal Canin,Royal Canin Mini Adult Exigent,dog,dry,manual_photo,5,ingredient_text|protein_percent|fat_percent|fiber_percent|kcal_per_100g_or_kcal_per_kg,0,0,no,yes
royal canin|mini adult light weight care|dog|dry,1,14.5,hold,data/imports/royal_canin_dog_photo_batch_v2.csv,royal-canin-mini-adult-light-weight-care-dog-dry-gr-photo,Royal Canin,Royal Canin Mini Adult Light Weight Care,dog,dry,manual_photo,5,ingredient_text|protein_percent|fat_percent|fiber_percent|kcal_per_100g_or_kcal_per_kg,0,0,no,yes
royal canin|savour exigent|cat|dry,1,30.5,hold,data/imports/royal_canin_cat_photo_pilot_v2.csv,royal-canin-savour-exigent-cat-dry-gr-photo,Royal Canin,Royal Canin Savour Exigent,cat,dry,manual_photo,5,kcal_per_100g_or_kcal_per_kg,4,0,no,yes
royal canin|urinary care|cat|dry,1,30.5,hold,data/imports/royal_canin_cat_photo_pilot_v2.csv,royal-canin-urinary-care-cat-dry-gr-photo,Royal Canin,Royal Canin Urinary Care,cat,dry,manual_photo,5,kcal_per_100g_or_kcal_per_kg,4,0,no,yes
royal canin|x small adult ageing 12 plus|dog|dry,1,14.5,hold,data/imports/royal_canin_dog_photo_batch_v2.csv,royal-canin-x-small-adult-ageing-12-dog-dry-gr-photo,Royal Canin,Royal Canin X-Small Adult Ageing 12+,dog,dry,manual_photo,5,ingredient_text|protein_percent|fat_percent|fiber_percent|kcal_per_100g_or_kcal_per_kg,0,0,no,yes
royal canin|x small adult ageing 8 plus|dog|dry,1,14.5,hold,data/imports/royal_canin_dog_photo_batch_v2.csv,royal-canin-x-small-adult-ageing-8-dog-dry-gr-photo,Royal Canin,Royal Canin X-Small Adult Ageing 8+,dog,dry,manual_photo,5,ingredient_text|protein_percent|fat_percent|fiber_percent|kcal_per_100g_or_kcal_per_kg,0,0,no,yes
aatu|adult adult grain free 80 20 με oστρακοδερμa|dog|dry,1,24.0,hold,data/imports/dog_dry_eshop_spreadsheet_extract_v2.csv,aatu-aatu-adult-adult-grain-free-80-20-o-a-dog-dry-gr-spreadsheet,AATU,AATU Adult Adult Grain Free 80/20 με Oστρακόδερμa,dog,dry,unknown,0,kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,6,0,no,no
aatu|adult adult grain free 80 20 με oστρακοδερμa|dog|dry,2,24.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,aatu-aatu-adult-adult-grain-free-80-20-με-oστρακοδερμa-dog-dry-gr-spreadsheet,AATU,AATU Adult Adult Grain Free 80/20 με Oστρακόδερμa,dog,dry,unknown,0,kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,6,0,no,no
aatu|adult cat and kitten pouch σε πατε με κοτοπουλο and ορτυκι|cat|wet,1,24.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,aatu-aatu-adult-cat-kitten-pouch-σε-πατε-με-κοτοπουλο-ορτυκι-cat-wet-gr-spreadsheet,AATU,AATU Adult Cat & Kitten Pouch σε Πατέ με Κοτόπουλο & Ορτύκι,cat,wet,unknown,0,kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,6,0,no,no
aatu|adult dog grain free 80 20 με σολομο|dog|dry,1,24.0,hold,data/imports/dog_dry_eshop_spreadsheet_extract_v2.csv,aatu-aatu-adult-dog-grain-free-80-20-salmon-dog-dry-gr-spreadsheet,AATU,AATU Adult Dog Grain Free 80/20 με Σολομό,dog,dry,unknown,0,kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,6,0,no,no
aatu|adult dog grain free 80 20 με σολομο|dog|dry,2,24.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,aatu-aatu-adult-dog-grain-free-80-20-με-σολομο-dog-dry-gr-spreadsheet,AATU,AATU Adult Dog Grain Free 80/20 με Σολομό,dog,dry,unknown,0,kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,6,0,no,no
aatu|adult grain free 80 20 με κοτοπουλο|dog|dry,1,20.0,hold,data/imports/dog_dry_eshop_spreadsheet_extract_v2.csv,aatu-aatu-adult-grain-free-80-20-chicken-dog-dry-gr-spreadsheet,AATU,AATU Adult Grain Free 80/20 με Κοτόπουλο,dog,dry,unknown,0,kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,5,0,no,no
aatu|adult grain free 80 20 με κοτοπουλο|dog|dry,2,20.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,aatu-aatu-adult-grain-free-80-20-με-κοτοπουλο-dog-dry-gr-spreadsheet,AATU,AATU Adult Grain Free 80/20 με Κοτόπουλο,dog,dry,unknown,0,kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,5,0,no,no
acana|adult grassfed lamb|dog|dry,1,22.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,acana-acana-adult-grassfed-lamb-dog-dry-gr-spreadsheet,ACANA,ACANA Adult GrassFed Lamb,dog,dry,unknown,0,fat_percent|fiber_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,4,2,no,no
acana|adult grassfed lamb|dog|dry,2,4.0,hold,data/imports/dog_dry_eshop_spreadsheet_extract_v2.csv,acana-acana-adult-grassfed-lamb-dog-dry-gr-spreadsheet,Acana,Acana Adult GrassFed Lamb,dog,dry,unknown,0,protein_percent|fat_percent|fiber_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,1,0,no,no
acana|wild prairie adult cat and kitten|cat|dry,1,36.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,acana-acana-wild-prairie-adult-cat-kitten-cat-dry-gr-spreadsheet,ACANA,ACANA Wild Prairie Adult Cat & Kitten,cat,dry,unknown,0,kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,6,4,no,no
ambrosia|cat and kitten με φρεσκια γαλοπουλα and παπια|cat|dry,1,37.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,ambrosia-ambrosia-cat-kitten-με-φρεσκια-γαλοπουλα-παπια-cat-dry-gr-spreadsheet,Ambrosia,Ambrosia Cat & Kitten με φρέσκια Γαλοπούλα & Πάπια,cat,dry,unknown,0,protein_percent|data_source_url_or_manual_photo,5,3,yes,no
ambrosia|indoor and urinary care με φρεσκια γαλοπουλα and κοτοπουλο|cat|dry,1,29.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,ambrosia-ambrosia-indoor-urinary-care-με-φρεσκια-γαλοπουλα-κοτοπουλο-cat-dry-gr-spreadsheet,Ambrosia,Ambrosia Indoor & Urinary Care με φρέσκια Γαλοπούλα & Κοτόπουλο,cat,dry,unknown,0,protein_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,5,3,no,no
ambrosia|senior and sterilised με φρεσκο σολομο and γαλοπουλα|cat|dry,1,37.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,ambrosia-ambrosia-senior-sterilised-με-φρεσκο-σολομο-γαλοπουλα-cat-dry-gr-spreadsheet,Ambrosia,Ambrosia Senior & Sterilised με φρέσκο Σολομό & Γαλοπούλα,cat,dry,unknown,0,protein_percent|data_source_url_or_manual_photo,5,3,yes,no
ambrosia|sterilised adult cat με φρεσκια γαλοπουλα and ρεγγα|cat|dry,1,37.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,ambrosia-ambrosia-sterilised-adult-cat-με-φρεσκια-γαλοπουλα-ρεγγα-cat-dry-gr-spreadsheet,Ambrosia,Ambrosia Sterilised Adult Cat με φρέσκια Γαλοπούλα & Ρέγγα,cat,dry,unknown,0,protein_percent|data_source_url_or_manual_photo,5,3,yes,no
ambrosia pet food|ambrosia adult με κοτοπουλο and φρεσκο σολομο|dog|dry,1,34.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,ambrosia-pet-food-ambrosia-adult-με-κοτοπουλο-φρεσκο-σολομο-dog-dry-gr-spreadsheet,Ambrosia Pet Food,Ambrosia Pet Food Ambrosia Adult με Κοτόπουλο & Φρέσκο Σολομό,dog,dry,unknown,0,fiber_percent|data_source_url_or_manual_photo,5,2,yes,no
ambrosia pet food|ambrosia adult με κοτοπουλο and φρεσκο σολομο|dog|dry,2,12.0,hold,data/imports/dog_dry_eshop_spreadsheet_extract_v2.csv,ambrosia-pet-food-ambrosia-adult-chicken-salmon-dog-dry-gr-spreadsheet,Ambrosia Pet Food,Ambrosia Pet Food Ambrosia Adult με Κοτόπουλο & Φρέσκο Σολομό,dog,dry,unknown,0,protein_percent|fat_percent|fiber_percent|data_source_url_or_manual_photo,1,0,yes,no
ambrosia pet food|ambrosia adult με σκουμπρι and βουβαλι|dog|dry,1,26.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,ambrosia-pet-food-ambrosia-adult-με-σκουμπρι-βουβαλι-dog-dry-gr-spreadsheet,Ambrosia Pet Food,Ambrosia Pet Food Ambrosia Adult με Σκουμπρί & Βουβάλι,dog,dry,unknown,0,fiber_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,5,2,no,no
ambrosia pet food|ambrosia adult με σκουμπρι and βουβαλι|dog|dry,2,22.0,hold,data/imports/dog_dry_eshop_spreadsheet_extract_v2.csv,ambrosia-pet-food-ambrosia-adult-dog-dry-gr-spreadsheet,Ambrosia Pet Food,Ambrosia Pet Food Ambrosia Adult με Σκουμπρί & Βουβάλι,dog,dry,unknown,0,fat_percent|fiber_percent|kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,4,2,no,no
ambrosia pet food|ambrosia adult με φρεσκια πεστροφα and παπια|dog|dry,1,30.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,ambrosia-pet-food-ambrosia-adult-με-φρεσκια-πεστροφα-παπια-dog-dry-gr-spreadsheet,Ambrosia Pet Food,Ambrosia Pet Food Ambrosia Adult με Φρέσκια Πέστροφα & Πάπια,dog,dry,unknown,0,protein_percent|fiber_percent|data_source_url_or_manual_photo,4,2,yes,no
ambrosia pet food|ambrosia adult με φρεσκια πεστροφα and παπια|dog|dry,2,12.0,hold,data/imports/dog_dry_eshop_spreadsheet_extract_v2.csv,ambrosia-pet-food-ambrosia-adult-duck-dog-dry-gr-spreadsheet,Ambrosia Pet Food,Ambrosia Pet Food Ambrosia Adult με Φρέσκια Πέστροφα & Πάπια,dog,dry,unknown,0,protein_percent|fat_percent|fiber_percent|data_source_url_or_manual_photo,1,0,yes,no
ambrosia pet food|ambrosia adult dog με αρνι and σολομο|dog|dry,1,20.0,hold,data/imports/dog_dry_eshop_spreadsheet_extract_v2.csv,ambrosia-pet-food-ambrosia-adult-dog-lamb-salmon-dog-dry-gr-spreadsheet,Ambrosia Pet Food,Ambrosia Pet Food Ambrosia Adult Dog με Αρνί & Σολομό,dog,dry,unknown,0,kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,5,0,no,no
ambrosia pet food|ambrosia adult dog με αρνι and σολομο|dog|dry,2,20.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,ambrosia-pet-food-ambrosia-adult-dog-με-αρνι-σολομο-dog-dry-gr-spreadsheet,Ambrosia Pet Food,Ambrosia Pet Food Ambrosia Adult Dog με Αρνί & Σολομό,dog,dry,unknown,0,kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,5,0,no,no
ambrosia pet food|ambrosia adult dog με κοτοπουλο and λαχανικα|dog|dry,1,26.0,hold,data/imports/dog_dry_eshop_spreadsheet_extract_v2.csv,ambrosia-pet-food-ambrosia-adult-dog-chicken-vegetables-dog-dry-gr-spreadsheet,Ambrosia Pet Food,Ambrosia Pet Food Ambrosia Adult Dog με Κοτόπουλο & Λαχανικά,dog,dry,unknown,0,kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,5,2,no,no
