priority,gap_score,brand,display_name,species,format,life_stage,data_quality_status,source_priority,formula_key,missing_blockers,estimated_fields_to_replace,missing_helpful_fields,health_context,recommended_evidence,next_action,data_source_url
medium,56,Hills,Hill's PD Feline k/d Kidney Care με Κοτόπουλο 3kg,cat,dry,,needs_review,retailer,hills-hill-s-pd-feline-k-d-kidney-care-με-κοτοπουλο-cat-dry-gr-gatoskilo,,kcal_per_100g|moisture_percent,moisture_percent|omega3_percent|omega6_percent|epa_percent|dha_percent|epa_dha_percent,,official_page_pdf_or_label_photo_with_energy,Replace estimated/default values when official label energy or declared ash/moisture is found.,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/18243-hill-s-pd-feline-k-d-kidney-care-me-kotopoulo-3kg.html
medium,56,Hills,Hill's PD Feline On Care με Κοτόπουλο 1.5kg,cat,dry,,needs_review,retailer,hills-hill-s-pd-feline-on-care-με-κοτοπουλο-cat-dry-gr-gatoskilo,,kcal_per_100g|moisture_percent,moisture_percent|omega3_percent|omega6_percent|epa_percent|dha_percent|epa_dha_percent,,official_page_pdf_or_label_photo_with_energy,Replace estimated/default values when official label energy or declared ash/moisture is found.,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/26154-hill-s-pd-feline-on-care-me-kotopoulo-15kg.html
medium,56,Hills,Hill's PD Feline w/d Multi Benefit με Κοτόπουλο 3kg,cat,dry,adult,needs_review,retailer,hills-hill-s-pd-feline-w-d-multi-benefit-με-κοτοπουλο-cat-dry-gr-gatoskilo,,kcal_per_100g|moisture_percent,moisture_percent|omega3_percent|omega6_percent|epa_percent|dha_percent|epa_dha_percent,,official_page_pdf_or_label_photo_with_energy,Replace estimated/default values when official label energy or declared ash/moisture is found.,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/17731-hill-s-pd-feline-w-d-multi-benefit-me-kotopoulo-3kg.html
medium,56,Hills,Hill's PD Feline y/d Thyroid Care 1.5kg,cat,dry,,needs_review,retailer,hills-hill-s-pd-feline-y-d-thyroid-care-cat-dry-gr-gatoskilo,,kcal_per_100g|moisture_percent,moisture_percent|omega3_percent|omega6_percent|epa_percent|dha_percent|epa_dha_percent,,official_page_pdf_or_label_photo_with_energy,Replace estimated/default values when official label energy or declared ash/moisture is found.,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/16558-hill-s-pd-feline-y-d-thyroid-care-15kg.html
medium,56,Hills,Hill's PD Feline z/d Food Sensitivities Active Biome+ 1.5kg,cat,dry,,needs_review,retailer,hills-hill-s-pd-feline-z-d-food-sensitivities-active-biome-cat-dry-gr-gatoskilo,,kcal_per_100g|moisture_percent,moisture_percent|omega3_percent|omega6_percent|epa_percent|dha_percent|epa_dha_percent,,official_page_pdf_or_label_photo_with_energy,Replace estimated/default values when official label energy or declared ash/moisture is found.,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/19189-hill-s-pd-feline-z-d-food-sensitivities-active-biome-15kg.html
medium,56,Hills,Hill's SP Adult Αρνί & Ρύζι 1.5kg,cat,dry,adult,needs_review,retailer,hills-hill-s-sp-adult-αρνι-and-ρυζι-cat-dry-gr-gatoskilo,,kcal_per_100g|moisture_percent,moisture_percent|omega3_percent|omega6_percent|epa_percent|dha_percent|epa_dha_percent,,official_page_pdf_or_label_photo_with_energy,Replace estimated/default values when official label energy or declared ash/moisture is found.,https://www.gatoskilo.gr/ksira-trofi-gatas/10083-hill-s-sp-adult-arni-rizi-15kg.html
medium,56,Hills,Hill's SP Adult Κοτόπουλο 15kg,cat,dry,adult,needs_review,retailer,hills-hill-s-sp-adult-κοτοπουλο-cat-dry-gr-gatoskilo,,kcal_per_100g|moisture_percent,moisture_percent|omega3_percent|omega6_percent|epa_percent|dha_percent|epa_dha_percent,,official_page_pdf_or_label_photo_with_energy,Replace estimated/default values when official label energy or declared ash/moisture is found.,https://www.gatoskilo.gr/ksira-trofi-gatas/10088-hill-s-sp-adult-kotopoulo-15kg.html
medium,56,Hills,Hill's SP Adult Hairball & Perfect Coat Κοτόπουλο 1.5kg,cat,dry,adult,needs_review,retailer,hills-hill-s-sp-adult-hairball-and-perfect-coat-κοτοπουλο-cat-dry-gr-gatoskilo,,kcal_per_100g|moisture_percent,moisture_percent|magnesium_percent|omega3_percent|epa_percent|dha_percent|epa_dha_percent,,official_page_pdf_or_label_photo_with_energy,Replace estimated/default values when official label energy or declared ash/moisture is found.,https://www.gatoskilo.gr/ksira-trofi-gatas/28454-hill-s-sp-adult-hairball-perfect-coat-kotopoulo-15kg.html
medium,56,Hills,Hill's SP Adult Hypoallergenic Medium Salmon 12kg,dog,dry,adult,needs_review,retailer,hills-hill-s-sp-adult-hypoallergenic-medium-salmon-dog-dry-gr-gatoskilo,,kcal_per_100g|moisture_percent,moisture_percent|omega3_percent|omega6_percent|epa_percent|dha_percent|epa_dha_percent,,official_page_pdf_or_label_photo_with_energy,Replace estimated/default values when official label energy or declared ash/moisture is found.,https://www.gatoskilo.gr/ksira-trofi-skyloy/26143-hill-s-sp-adult-hypoallergenic-medium-salmon-12kg.html
medium,56,Hills,Hill's SP Adult Small & Mini Αρνί & Ρύζι 6kg,dog,dry,adult,needs_review,retailer,hills-hill-s-sp-adult-small-and-mini-αρνι-and-ρυζι-dog-dry-gr-gatoskilo,,kcal_per_100g|moisture_percent,moisture_percent|omega3_percent|omega6_percent|epa_percent|dha_percent|epa_dha_percent,,official_page_pdf_or_label_photo_with_energy,Replace estimated/default values when official label energy or declared ash/moisture is found.,https://www.gatoskilo.gr/ksira-trofi-skyloy/30130-hill-s-sp-adult-small-mini-arni-rizi-6kg.html
medium,56,Hills,Hill's SP Mature Sterilised Cat Κοτόπουλο 3kg,cat,dry,adult,needs_review,retailer,hills-hill-s-sp-mature-sterilised-cat-κοτοπουλο-cat-dry-gr-gatoskilo,,kcal_per_100g|moisture_percent,moisture_percent|omega3_percent|omega6_percent|epa_percent|dha_percent|epa_dha_percent,,official_page_pdf_or_label_photo_with_energy,Replace estimated/default values when official label energy or declared ash/moisture is found.,https://www.gatoskilo.gr/ksira-trofi-gatas/10114-hill-s-sp-mature-sterilised-cat-kotopoulo-3kg.html
medium,56,Leonardo,Leonardo Light / Sterilised 1.8kg,cat,dry,adult,needs_review,retailer,leonardo-light-sterilised-cat-dry-gr-gatoskilo,,kcal_per_100g,magnesium_percent|omega3_percent|omega6_percent|epa_percent|dha_percent|epa_dha_percent,weight_control,official_page_pdf_or_label_photo_with_energy,Replace estimated/default values when official label energy or declared ash/moisture is found.,https://www.gatoskilo.gr/ksira-trofi-gatas/28050-leonardo-light-sterilised-18kg.html
medium,56,Markus Mühle,Markus-Mühle Naturnahfutter,dog,dry,adult,needs_review,retailer,markus-muhle-markus-muhle-naturnahfutter-dog-dry-eu-retailer,,kcal_per_100g,moisture_percent|sodium_percent|magnesium_percent|omega3_percent|omega6_percent|epa_percent|dha_percent|epa_dha_percent,,official_page_pdf_or_label_photo_with_energy,Replace estimated/default values when official label energy or declared ash/moisture is found.,https://www.zooplus.com/shop/dogs/dry_dog_food/markus_muehle/naturnah/128238?activeVariant=128238.4
medium,56,Nature,Nature's Protection Dark Coat Poultry Adult All Breeds 1.5kg,dog,dry,adult,needs_review,retailer,nature-s-protection-dark-coat-poultry-adult-all-breeds-dog-dry-gr-gatoskilo,,kcal_per_100g|moisture_percent,moisture_percent|sodium_percent|magnesium_percent|epa_percent|dha_percent|epa_dha_percent,,official_page_pdf_or_label_photo_with_energy,Replace estimated/default values when official label energy or declared ash/moisture is found.,https://www.gatoskilo.gr/ksira-trofi-skyloy/25079-nature-s-protection-dark-coat-poultry-adult-all-breeds-15kg.html
medium,56,Optima Nova,Optima Nova Adult Sterilized 2kg,cat,dry,adult,needs_review,retailer,optima-nova-adult-sterilized-cat-dry-gr-gatoskilo,,kcal_per_100g|moisture_percent,moisture_percent|sodium_percent|magnesium_percent|epa_percent|dha_percent|epa_dha_percent,,official_page_pdf_or_label_photo_with_energy,Replace estimated/default values when official label energy or declared ash/moisture is found.,https://www.gatoskilo.gr/ksira-trofi-gatas/9580-optima-nova-adult-sterilized-2kg.html
medium,56,Purina Pro Plan,Purina Pro Plan Veterinary Diets Cat NF Early Care 1.5kg,cat,dry,,needs_review,retailer,purina-pro-plan-veterinary-diets-cat-nf-early-care-cat-dry-gr-gatoskilo,,kcal_per_100g|moisture_percent,moisture_percent|magnesium_percent|omega6_percent|epa_percent|dha_percent|epa_dha_percent,,official_page_pdf_or_label_photo_with_energy,Replace estimated/default values when official label energy or declared ash/moisture is found.,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/18428-purina-pro-plan-veterinary-diets-cat-nf-early-care-15kg.html
medium,56,Reflex,Reflex Plus Medium / Large Light & Sterilised Adult Lamb 12kg,dog,dry,adult,needs_review,retailer,reflex-plus-medium-large-light-and-sterilised-adult-lamb-dog-dry-gr-gatoskilo,,kcal_per_100g,magnesium_percent|omega3_percent|omega6_percent|epa_percent|dha_percent|epa_dha_percent,weight_control,official_page_pdf_or_label_photo_with_energy,Replace estimated/default values when official label energy or declared ash/moisture is found.,https://www.gatoskilo.gr/ksira-trofi-skyloy/30206-reflex-plus-medium-large-light-sterilised-adult-lamb-12kg.html
medium,56,Wolf of Wilderness,"Wolf of Wilderness Adult ""Wild Hills"" Duck - Grain-Free",dog,dry,adult,needs_review,retailer,wolf-of-wilderness-adult-wild-hills-duck-grain-free-dog-dry-eu-retailer,,kcal_per_100g,moisture_percent|sodium_percent|magnesium_percent|omega3_percent|omega6_percent|epa_percent|dha_percent|epa_dha_percent,,official_page_pdf_or_label_photo_with_energy,Replace estimated/default values when official label energy or declared ash/moisture is found.,https://www.zooplus.com/shop/dogs/dry_dog_food/wolf_of_wilderness/206814/497279?activeVariant=497279.15
medium,56,Wolf of Wilderness,"Wolf of Wilderness Adult Sensitive ""Rocky Canyons"" - Beef",dog,dry,adult,needs_review,retailer,wolf-of-wilderness-adult-sensitive-rocky-canyons-beef-dog-dry-eu-retailer,,kcal_per_100g,moisture_percent|sodium_percent|magnesium_percent|omega3_percent|omega6_percent|epa_percent|dha_percent|epa_dha_percent,,official_page_pdf_or_label_photo_with_energy,Replace estimated/default values when official label energy or declared ash/moisture is found.,https://www.zooplus.com/shop/dogs/dry_dog_food/wolf_of_wilderness/wow_elements_dry_dog_food/761990?activeVariant=761990.3
medium,54,Josera,Josera GASTRO DOG DRY,dog,dry,adult,needs_review,official,josera-gastro-dog-dry-dog-dry-eu-official,,,moisture_percent|omega3_percent|omega6_percent|epa_percent|dha_percent|epa_dha_percent,gi_support,manufacturer_pdf_support_response_or_label_photo,Useful follow-up backfill; safe to keep lower priority unless this brand is commercially important.,https://josera.com/en/product/gastro-dog-dry
medium,52,Bedog,Bedog Active 15kg,dog,dry,,needs_review,retailer,bedog-active-dog-dry-gr-gatoskilo,,kcal_per_100g,sodium_percent|magnesium_percent|omega3_percent|omega6_percent|epa_percent|dha_percent|epa_dha_percent,,official_page_pdf_or_label_photo_with_energy,Replace estimated/default values when official label energy or declared ash/moisture is found.,https://www.gatoskilo.gr/ksira-trofi-skyloy/20946-bedog-active-15kg.html
medium,52,Belcando,Belcando Adult Dinner 1kg,dog,dry,adult,needs_review,retailer,belcando-adult-dinner-dog-dry-gr-gatoskilo,,kcal_per_100g,sodium_percent|magnesium_percent|omega3_percent|omega6_percent|epa_percent|dha_percent|epa_dha_percent,,official_page_pdf_or_label_photo_with_energy,Replace estimated/default values when official label energy or declared ash/moisture is found.,https://www.gatoskilo.gr/ksira-trofi-skyloy/11230-belcando-adult-dinner-1kg.html
medium,52,Club 4 Paws,Club 4 Paws Urinary Health Chicken 14kg,cat,dry,,needs_review,retailer,club-4-paws-urinary-health-chicken-cat-dry-gr-gatoskilo,,,moisture_percent|epa_percent|dha_percent|epa_dha_percent,urinary,official_source_or_pack_photo_to_confirm_retailer_data,Useful follow-up backfill; safe to keep lower priority unless this brand is commercially important.,https://www.gatoskilo.gr/ksira-trofi-gatas/28384-club-4-paws-urinary-health-chicken-14kg.html
medium,52,Dr. Clauder,Dr Clauder's Best Choice Adult Sensitive Salmon & Rice 350gr,dog,dry,adult,needs_review,retailer,dr-clauder-dr-clauder-s-best-choice-adult-sensitive-salmon-and-rice-dog-dry-gr-gatoskilo,,kcal_per_100g|moisture_percent,moisture_percent|magnesium_percent|epa_percent|dha_percent|epa_dha_percent,,official_page_pdf_or_label_photo_with_energy,Replace estimated/default values when official label energy or declared ash/moisture is found.,https://www.gatoskilo.gr/ksira-trofi-skyloy/28477-dr-clauder-s-best-choice-adult-sensitive-salmon-rice-350gr.html
medium,52,Equilibrio,Equilibrio Adult Small Breed 2kg,dog,dry,adult,needs_review,retailer,equilibrio-adult-small-breed-dog-dry-gr-gatoskilo,,kcal_per_100g,sodium_percent|magnesium_percent|omega3_percent|omega6_percent|epa_percent|dha_percent|epa_dha_percent,,official_page_pdf_or_label_photo_with_energy,Replace estimated/default values when official label energy or declared ash/moisture is found.,https://www.gatoskilo.gr/ksira-trofi-skyloy/10265-equilibrio-adult-small-breed-2kg.html
medium,52,Eukanuba,Eukanuba German Shepherd Adult,dog,dry,adult,needs_review,retailer,eukanuba-german-shepherd-adult-dog-dry-eu-retailer,,kcal_per_100g,sodium_percent|magnesium_percent|omega3_percent|omega6_percent|epa_percent|dha_percent|epa_dha_percent,,official_page_pdf_or_label_photo_with_energy,Replace estimated/default values when official label energy or declared ash/moisture is found.,https://www.zooplus.com/shop/dogs/dry_dog_food/eukanuba/breed_nutrition/128077
medium,52,Gemon,Gemon Cat Urinary Chicken & Rice 20kg,cat,dry,,needs_review,retailer,gemon-cat-urinary-chicken-and-rice-cat-dry-gr-gatoskilo,,,moisture_percent|epa_percent|dha_percent|epa_dha_percent,urinary,official_source_or_pack_photo_to_confirm_retailer_data,Useful follow-up backfill; safe to keep lower priority unless this brand is commercially important.,https://www.gatoskilo.gr/ksira-trofi-gatas/8424-gemon-cat-urinary-chicken-rice-20kg.html
medium,52,Happy Cat,Happy Cat Minkas Sterilised Salmon 10kg,cat,dry,adult,needs_review,retailer,happy-cat-minkas-sterilised-salmon-cat-dry-gr-gatoskilo,,kcal_per_100g|moisture_percent,moisture_percent|magnesium_percent|epa_percent|dha_percent|epa_dha_percent,,official_page_pdf_or_label_photo_with_energy,Replace estimated/default values when official label energy or declared ash/moisture is found.,https://www.gatoskilo.gr/ksira-trofi-gatas/30053-happy-cat-minkas-sterilised-salmon-10kg.html
medium,52,Happy Dog,Happy Dog Ireland 11kg,dog,dry,,needs_review,retailer,happy-dog-ireland-dog-dry-gr-gatoskilo,,kcal_per_100g|moisture_percent,moisture_percent|magnesium_percent|epa_percent|dha_percent|epa_dha_percent,,official_page_pdf_or_label_photo_with_energy,Replace estimated/default values when official label energy or declared ash/moisture is found.,https://www.gatoskilo.gr/ksira-trofi-skyloy/28495-happy-dog-ireland-11kg.html
medium,52,Happy Dog,Happy Dog Mini Toscana 10kg,dog,dry,,needs_review,retailer,happy-dog-mini-toscana-dog-dry-gr-gatoskilo,,kcal_per_100g|moisture_percent,moisture_percent|magnesium_percent|epa_percent|dha_percent|epa_dha_percent,,official_page_pdf_or_label_photo_with_energy,Replace estimated/default values when official label energy or declared ash/moisture is found.,https://www.gatoskilo.gr/ksira-trofi-skyloy/28496-happy-dog-mini-toscana-10kg.html
medium,52,Harper & Bone,Harper & Bone Kitten Flavours Farm 2kg,cat,dry,kitten,needs_review,retailer,harper-and-bone-kitten-flavours-farm-cat-dry-gr-gatoskilo,,,moisture_percent|sodium_percent|magnesium_percent|epa_dha_percent,kitten,official_source_or_pack_photo_to_confirm_retailer_data,Useful follow-up backfill; safe to keep lower priority unless this brand is commercially important.,https://www.gatoskilo.gr/ksira-trofi-gatas/22876-harper-bone-kitten-flavours-farm-2kg.html
medium,52,Hills,Hill's PD Canine k/d Kidney Care & Mobility 12kg,dog,dry,,needs_review,retailer,hills-hill-s-pd-canine-k-d-kidney-care-and-mobility-dog-dry-gr-gatoskilo,,kcal_per_100g|moisture_percent,moisture_percent|omega3_percent|omega6_percent|epa_percent|epa_dha_percent,,official_page_pdf_or_label_photo_with_energy,Replace estimated/default values when official label energy or declared ash/moisture is found.,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/26150-hill-s-pd-canine-k-d-kidney-care-mobility-12kg.html
medium,52,Hills,Hill's SP Adult Medium Αρνί & Ρύζι 2.5kg,dog,dry,adult,needs_review,retailer,hills-hill-s-sp-adult-medium-αρνι-and-ρυζι-dog-dry-gr-gatoskilo,,kcal_per_100g|moisture_percent,moisture_percent|omega3_percent|epa_percent|dha_percent|epa_dha_percent,,official_page_pdf_or_label_photo_with_energy,Replace estimated/default values when official label energy or declared ash/moisture is found.,https://www.gatoskilo.gr/ksira-trofi-skyloy/10044-hill-s-sp-adult-medium-arni-rizi-25kg.html
