formula_key,brand,formula_name,species,format,status,source_url,source_file,pack_size,extracted_fields,missing_fields,notes
royal-canin-sterilised-cat-dry-gr-gatoskilo,Royal Canin,Sterilised,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/17650-royal-canin-sterilised-10kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Sterilised 10kg - Gatoskilo.html,10kg|2kg|400g,brand|formula_name|display_name|species|format|life_stage|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|l_carnitine_mgkg|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=10kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Sterilised 10kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=26.6; default_moisture_percent=10; pack_sizes_seen=10kg|2kg|400g; duplicate_local_or_pack_rows_skipped=2
royal-canin-sterilised-appetite-control-cat-dry-gr-gatoskilo,Royal Canin,Sterilised Appetite Control,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/11942-royal-canin-sterilised-appetite-control-35kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Sterilised Appetite Control 3.5kg - Gatoskilo.html,3.5kg,brand|formula_name|display_name|species|format|life_stage|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|l_carnitine_mgkg|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=3.5kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Sterilised Appetite Control 3.5kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=26.6; default_moisture_percent=10; pack_sizes_seen=3.5kg
royal-canin-urinary-care-cat-dry-gr-gatoskilo,Royal Canin,Urinary Care,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/5248-royal-canin-urinary-care-400g.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Urinary Care 400g - Gatoskilo.html,400g,brand|formula_name|display_name|species|format|life_stage|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=400g; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Urinary Care 400g - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=32.2; default_moisture_percent=10; pack_sizes_seen=400g
royal-canin-vet-diet-cat-anallergenic-cat-dry-gr-gatoskilo,Royal Canin,Vet Diet Cat Anallergenic,cat,dry,importable_after_qa,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/22320-royal-canin-vet-diet-cat-anallergenic-2kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Vet Diet Cat Anallergenic 2kg - Gatoskilo.html,2kg,brand|formula_name|display_name|species|format|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=2kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Vet Diet Cat Anallergenic 2kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=37.1; default_moisture_percent=10; pack_sizes_seen=2kg
royal-canin-vet-diet-cat-diabetic-cat-dry-gr-gatoskilo,Royal Canin,Vet Diet Cat Diabetic,cat,dry,importable_after_qa,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/22349-royal-canin-vet-diet-cat-diabetic-15kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Vet Diet Cat Diabetic 1.5kg - Gatoskilo.html,1.5kg|3.5kg,brand|formula_name|display_name|species|format|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1.5kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Vet Diet Cat Diabetic 1.5kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=31; default_moisture_percent=10; pack_sizes_seen=1.5kg|3.5kg; duplicate_local_or_pack_rows_skipped=1
royal-canin-vet-diet-cat-gastrointestinal-cat-dry-gr-gatoskilo,Royal Canin,Vet Diet Cat GastroIntestinal,cat,dry,importable_after_qa,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/22330-royal-canin-vet-diet-cat-gastrointestinal-2kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Vet Diet Cat GastroIntestinal 2kg - Gatoskilo.html,2kg|400gr|4kg,brand|formula_name|display_name|species|format|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|sodium_percent|potassium_percent|omega3_percent|omega6_percent|dha_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=2kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Vet Diet Cat GastroIntestinal 2kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=43.7; default_moisture_percent=10; pack_sizes_seen=2kg|400gr|4kg; duplicate_local_or_pack_rows_skipped=2
royal-canin-vet-diet-cat-gastrointestinal-fibre-response-cat-dry-gr-gatoskilo,Royal Canin,Vet Diet Cat GastroIntestinal Fibre Response,cat,dry,importable_after_qa,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/22327-royal-canin-vet-diet-cat-gastrointestinal-fibre-response-2kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Vet Diet Cat GastroIntestinal Fibre Response 2kg - Gatoskilo.html,2kg,brand|formula_name|display_name|species|format|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|sodium_percent|magnesium_percent|potassium_percent|omega3_percent|omega6_percent|dha_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=2kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Vet Diet Cat GastroIntestinal Fibre Response 2kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=47.5; default_moisture_percent=10; pack_sizes_seen=2kg
royal-canin-vet-diet-cat-gastrointestinal-moderate-calorie-cat-dry-gr-gatoskilo,Royal Canin,Vet Diet Cat GastroIntestinal Moderate Calorie,cat,dry,importable_after_qa,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/22332-royal-canin-vet-diet-cat-gastrointestinal-moderate-calorie-2kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Vet Diet Cat GastroIntestinal Moderate Calorie 2kg - Gatoskilo.html,2kg,brand|formula_name|display_name|species|format|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|sodium_percent|potassium_percent|omega3_percent|omega6_percent|dha_percent|epa_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=2kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Vet Diet Cat GastroIntestinal Moderate Calorie 2kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=41.3; default_moisture_percent=10; pack_sizes_seen=2kg
royal-canin-vet-diet-cat-hepatic-cat-dry-gr-gatoskilo,Royal Canin,Vet Diet Cat Hepatic,cat,dry,importable_after_qa,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/22337-royal-canin-vet-diet-cat-hepatic-2kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Vet Diet Cat Hepatic 2kg - Gatoskilo.html,2kg,brand|formula_name|display_name|species|format|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|sodium_percent|dha_percent|epa_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=2kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Vet Diet Cat Hepatic 2kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=48.7; default_moisture_percent=10; pack_sizes_seen=2kg
royal-canin-vet-diet-cat-hypoallergenic-cat-dry-gr-gatoskilo,Royal Canin,Vet Diet Cat Hypoallergenic,cat,dry,importable_after_qa,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/22321-royal-canin-vet-diet-cat-hypoallergenic-25kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Vet Diet Cat Hypoallergenic 2.5kg - Gatoskilo.html,2.5kg,brand|formula_name|display_name|species|format|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|omega3_percent|dha_percent|epa_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=2.5kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Vet Diet Cat Hypoallergenic 2.5kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=53.3; default_moisture_percent=10; pack_sizes_seen=2.5kg
royal-canin-vet-diet-cat-renal-cat-dry-gr-gatoskilo,Royal Canin,Vet Diet Cat Renal,cat,dry,importable_after_qa,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/22341-royal-canin-vet-diet-cat-renal-2kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Vet Diet Cat Renal 2kg - Gatoskilo.html,2kg|4kg,brand|formula_name|display_name|species|format|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|sodium_percent|magnesium_percent|potassium_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=2kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Vet Diet Cat Renal 2kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=39.5; default_moisture_percent=10; pack_sizes_seen=2kg|4kg; duplicate_local_or_pack_rows_skipped=1
royal-canin-vet-diet-cat-renal-special-cat-dry-gr-gatoskilo,Royal Canin,Vet Diet Cat Renal Special,cat,dry,importable_after_qa,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/22344-royal-canin-vet-diet-cat-renal-special-2kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Vet Diet Cat Renal Special 2kg - Gatoskilo.html,2kg,brand|formula_name|display_name|species|format|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|sodium_percent|magnesium_percent|potassium_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=2kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Vet Diet Cat Renal Special 2kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=36; default_moisture_percent=10; pack_sizes_seen=2kg
royal-canin-vet-diet-cat-satiety-weight-management-cat-dry-gr-gatoskilo,Royal Canin,Vet Diet Cat Satiety Weight Management,cat,dry,importable_after_qa,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/22352-royal-canin-vet-diet-cat-satiety-weight-management-15kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Vet Diet Cat Satiety Weight Management 1.5kg - Gatoskilo.html,1.5kg|3.5kg,brand|formula_name|display_name|species|format|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1.5kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Royal Canin Vet Diet Cat Satiety Weight Management 1.5kg - Gatoskilo.html; pack_sizes_seen=1.5kg|3.5kg; duplicate_local_or_pack_rows_skipped=1
