priority_bucket,priority_score,formula_key,brand,formula_name,species,format,kcal_status,ash_status,mineral_status,feeding_guide_status,duplicate_status,duplicate_match_count,is_recommendable,data_source_url,review_reason
commit_first_after_qa,94,brit-care-grain-free-dog-adult-small-and-medium-salmon-dog-dry-gr-gatoskilo,Brit,Care Grain Free Dog Adult Small & Medium Salmon,dog,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/26503-brit-care-grain-free-dog-adult-small-medium-salmon-1kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,brit-care-grain-free-dog-junior-large-salmon-dog-dry-gr-gatoskilo,Brit,Care Grain Free Dog Junior Large Salmon,dog,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/26510-brit-care-grain-free-dog-junior-large-salmon-12kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,brit-care-grain-free-dog-puppy-salmon-dog-dry-gr-gatoskilo,Brit,Care Grain Free Dog Puppy Salmon,dog,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/26513-brit-care-grain-free-dog-puppy-salmon-12kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,brit-care-grain-free-dog-senior-and-light-salmon-dog-dry-gr-gatoskilo,Brit,Care Grain Free Dog Senior & Light Salmon,dog,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/26516-brit-care-grain-free-dog-senior-light-salmon-12kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,brit-care-grain-free-sensitive-dog-adult-venison-dog-dry-gr-gatoskilo,Brit,Care Grain Free Sensitive Dog Adult Venison,dog,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/26519-brit-care-grain-free-sensitive-dog-adult-venison-12kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,brit-care-hypoallergenic-dog-adult-medium-lamb-and-rice-dog-dry-gr-gatoskilo,Brit,Care Hypoallergenic Dog Adult Medium Lamb & Rice,dog,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/26524-brit-care-hypoallergenic-dog-adult-medium-lamb-rice-1kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,brit-care-hypoallergenic-dog-adult-show-champion-salmon-and-herring-dog-dry-gr-gatoskilo,Brit,Care Hypoallergenic Dog Adult Show Champion Salmon & Herring,dog,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/26540-brit-care-hypoallergenic-dog-adult-show-champion-salmon-herring-12kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,brit-care-hypoallergenic-dog-adult-small-lamb-and-rice-dog-dry-gr-gatoskilo,Brit,Care Hypoallergenic Dog Adult Small Lamb & Rice,dog,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/26527-brit-care-hypoallergenic-dog-adult-small-lamb-rice-1kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,brit-care-hypoallergenic-dog-adult-weight-loss-rabbit-and-rice-dog-dry-gr-gatoskilo,Brit,Care Hypoallergenic Dog Adult Weight Loss Rabbit & Rice,dog,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/26543-brit-care-hypoallergenic-dog-adult-weight-loss-rabbit-rice-12kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,brit-care-hypoallergenic-dog-junior-large-lamb-and-rice-dog-dry-gr-gatoskilo,Brit,Care Hypoallergenic Dog Junior Large Lamb & Rice,dog,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/26531-brit-care-hypoallergenic-dog-junior-large-lamb-rice-12kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,brit-care-hypoallergenic-dog-puppy-lamb-and-rice-dog-dry-gr-gatoskilo,Brit,Care Hypoallergenic Dog Puppy Lamb & Rice,dog,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/26534-brit-care-hypoallergenic-dog-puppy-lamb-rice-12kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,brit-care-hypoallergenic-dog-senior-lamb-and-rice-dog-dry-gr-gatoskilo,Brit,Care Hypoallergenic Dog Senior Lamb & Rice,dog,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/26537-brit-care-hypoallergenic-dog-senior-lamb-rice-12kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,brit-care-hypoallergenic-dog-weight-loss-rabbit-and-rice-dog-dry-gr-gatoskilo,Brit,Care Hypoallergenic Dog Weight Loss Rabbit & Rice,dog,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/26544-brit-care-hypoallergenic-dog-weight-loss-rabbit-rice-3kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,brit-care-mini-dog-adult-grain-free-hair-and-skin-salmon-and-herring-dog-dry-gr-gatoskilo,Brit,Care Mini Dog Adult Grain Free Hair & Skin Salmon & Herring,dog,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/26575-brit-care-mini-dog-adult-grain-free-hair-skin-salmon-herring-2kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,brit-care-mini-dog-adult-grain-free-lamb-dog-dry-gr-gatoskilo,Brit,Care Mini Dog Adult Grain Free Lamb,dog,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/26572-brit-care-mini-dog-adult-grain-free-lamb-2kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,brit-care-mini-dog-adult-grain-free-light-and-sterilised-rabbit-and-salmon-dog-dry-gr-gatoskilo,Brit,Care Mini Dog Adult Grain Free Light & Sterilised Rabbit & Salmon,dog,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/26578-brit-care-mini-dog-adult-grain-free-light-sterilised-rabbit-salmon-2kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,brit-care-mini-dog-adult-sensitive-grain-free-venison-dog-dry-gr-gatoskilo,Brit,Care Mini Dog Adult Sensitive Grain Free Venison,dog,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/26584-brit-care-mini-dog-adult-sensitive-grain-free-venison-2kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,brit-care-mini-dog-adult-yorkshire-salmon-and-tuna-dog-dry-gr-gatoskilo,Brit,Care Mini Dog Adult Yorkshire Salmon & Tuna,dog,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/26587-brit-care-mini-dog-adult-yorkshire-salmon-tuna-2kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,brit-care-mini-dog-puppy-grain-free-lamb-dog-dry-gr-gatoskilo,Brit,Care Mini Dog Puppy Grain Free Lamb,dog,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/26581-brit-care-mini-dog-puppy-grain-free-lamb-2kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,brit-care-sustainable-dog-adult-large-chicken-and-insect-dog-dry-gr-gatoskilo,Brit,Care Sustainable Dog Adult Large Chicken & Insect,dog,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/26549-brit-care-sustainable-dog-adult-large-chicken-insect-12kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,brit-care-sustainable-dog-senior-chicken-and-insect-dog-dry-gr-gatoskilo,Brit,Care Sustainable Dog Senior Chicken & Insect,dog,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/26564-brit-care-sustainable-dog-senior-chicken-insect-12kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,brit-fresh-beef-dog-junior-large-growth-and-joints-dog-dry-gr-gatoskilo,Brit,Fresh Beef Dog Junior Large Growth & Joints,dog,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/26934-brit-fresh-beef-dog-junior-large-growth-joints-12kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,brit-fresh-chicken-dog-adult-great-life-dog-dry-gr-gatoskilo,Brit,Fresh Chicken Dog Adult Great Life,dog,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/26932-brit-fresh-chicken-dog-adult-great-life-12kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,brit-fresh-chicken-dog-junior-healthy-growth-dog-dry-gr-gatoskilo,Brit,Fresh Chicken Dog Junior Healthy Growth,dog,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/26930-brit-fresh-chicken-dog-junior-healthy-growth-12kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,brit-fresh-duck-dog-adult-run-and-work-dog-dry-gr-gatoskilo,Brit,Fresh Duck Dog Adult Run & Work,dog,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/26940-brit-fresh-duck-dog-adult-run-work-12kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,brit-fresh-fish-dog-adult-large-muscles-and-joints-dog-dry-gr-gatoskilo,Brit,Fresh Fish Dog Adult Large Muscles & Joints,dog,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/26936-brit-fresh-fish-dog-adult-large-muscles-joints-12kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,brit-fresh-turkey-dog-senior-fit-and-slim-dog-dry-gr-gatoskilo,Brit,Fresh Turkey Dog Senior Fit & Slim,dog,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/26939-brit-fresh-turkey-dog-senior-fit-slim-25kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,brit-premium-by-nature-adult-small-dog-dry-gr-gatoskilo,Brit,Premium By Nature Adult Small,dog,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/26825-brit-premium-by-nature-adult-small-1kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,brit-premium-by-nature-junior-extra-large-dog-dry-gr-gatoskilo,Brit,Premium By Nature Junior Extra Large,dog,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/26840-brit-premium-by-nature-junior-extra-large-15kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,brit-premium-by-nature-junior-large-dog-dry-gr-gatoskilo,Brit,Premium By Nature Junior Large,dog,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/26832-brit-premium-by-nature-junior-large-15kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,brit-premium-by-nature-junior-medium-dog-dry-gr-gatoskilo,Brit,Premium By Nature Junior Medium,dog,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/26835-brit-premium-by-nature-junior-medium-15kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,brit-premium-by-nature-junior-small-dog-dry-gr-gatoskilo,Brit,Premium By Nature Junior Small,dog,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/26837-brit-premium-by-nature-junior-small-1kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,brit-premium-by-nature-sensitive-lamb-and-rice-dog-dry-gr-gatoskilo,Brit,Premium By Nature Sensitive Lamb & Rice,dog,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/26851-brit-premium-by-nature-sensitive-lamb-rice-15kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,brit-premium-by-nature-sport-dog-dry-gr-gatoskilo,Brit,Premium By Nature Sport,dog,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/26848-brit-premium-by-nature-sport-15kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,carnilove-adult-cats-carp-and-trout-sterilized-cat-dry-gr-gatoskilo,Carnilove,Adult Cats Carp & Trout - Sterilized,cat,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/7449-carnilove-adult-cats-carp-trout-6kg-sterilized.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,carnilove-adult-cats-duck-and-pheasant-hairball-control-cat-dry-gr-gatoskilo,Carnilove,Adult Cats Duck & Pheasant - Hairball Control,cat,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/5032-carnilove-adult-cats-duck-pheasant-6kg-hairball-control.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,carnilove-adult-cats-salmon-sensitive-and-long-hair-cat-dry-gr-gatoskilo,Carnilove,Adult Cats Salmon - Sensitive & Long Hair,cat,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/5033-carnilove-adult-cats-salmon-2kg-sensitive-long-hair.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,carnilove-kittens-salmon-and-turkey-healthy-growth-cat-dry-gr-gatoskilo,Carnilove,Kittens Salmon & Turkey - Healthy Growth,cat,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/5029-carnilove-kittens-salmon-turkey-2kg-healthy-growth.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,carnilove-lamb-and-wild-boar-adult-dog-dry-gr-gatoskilo,Carnilove,Lamb & Wild Boar Adult,dog,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/5019-carnilove-lamb-wild-boar-adult-15kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,carnilove-salmon-and-turkey-large-breed-puppy-dog-dry-gr-gatoskilo,Carnilove,Salmon & Turkey Large Breed Puppy,dog,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/5027-carnilove-salmon-turkey-large-breed-puppy-15kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,carnilove-true-fresh-cat-adult-and-sterilized-chicken-cat-dry-gr-gatoskilo,Carnilove,True Fresh Cat Adult & Sterilized Chicken,cat,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/21428-carnilove-true-fresh-cat-adult-sterilized-chicken-18kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,carnilove-true-fresh-cat-adult-and-sterilized-fish-cat-dry-gr-gatoskilo,Carnilove,True Fresh Cat Adult & Sterilized Fish,cat,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/21422-carnilove-true-fresh-cat-adult-sterilized-fish-18kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,carnilove-true-fresh-cat-adult-and-sterilized-turkey-cat-dry-gr-gatoskilo,Carnilove,True Fresh Cat Adult & Sterilized Turkey,cat,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/21424-carnilove-true-fresh-cat-adult-sterilized-turkey-340gr.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,cennamo-diamant-cat-premium-micio-mix-cat-dry-gr-gatoskilo,Cennamo,Diamant Cat Premium Micio Mix,cat,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/22961-cennamo-diamant-cat-premium-micio-mix-15kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,cennamo-diamant-cat-sterilized-chicken-cat-dry-gr-gatoskilo,Cennamo,Diamant Cat Sterilized Chicken,cat,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/22963-cennamo-diamant-cat-sterilized-chicken-15kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_first_after_qa,94,cennamo-diamant-cat-sterilized-fish-cat-dry-gr-gatoskilo,Cennamo,Diamant Cat Sterilized Fish,cat,dry,label,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/22965-cennamo-diamant-cat-sterilized-fish-15kg.html,label_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
